,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
10,1457.2576903333334,1443.508992333333,1419.8592119999998,1406.4132213333332,1375.4649927777778,1372.8154296666664,1370.2311063333332,1384.318562888889,1377.2880045555553,1366.7943386666666,1356.7761231111108,1347.087565111111,1338.2702229999998,1328.1766628888886,1325.1930067777776,1325.6723496666664,1340.096449111111,1350.2619901111111,1366.4431017777779,1368.6495633333332,1385.3443467777774,1391.5681016666665,1400.2387558888886,1417.9746499999999,1446.1598984444443,1476.902018222222,1503.0773655555554,1522.1449112222222,1536.034356222222,1544.0112305555554,1573.4149983333332,1610.2786729999998,1653.742784333333,1693.2096762222218,1725.611762111111,1753.4077691111108,1767.8184406666664,1792.4153374444443,1807.4250081111109,1821.4946696666666,1842.782891111111,1865.693766111111,1900.2182073333333,1911.0900877777776,1914.8724365555552,1872.5138887777775,1820.0981308888886,1761.6516654444442,1732.4754366666664,1711.4335529999998,1722.9380017777776,1725.332126222222,1757.56623,1777.9509006666665,1805.2379963333333,1815.0270045555553,1812.9668916666665,1809.831353111111,1802.0100097777777,1795.508124444444,1795.7755668888888,1799.2462293333328,1798.0283474444443,1802.5297851111109,1814.0914577777774,1843.2825656666662,1883.5832248888887,1922.3259956666666,1975.330661444444,2008.5012207777777,2037.4561088888886,2027.9786512222217,2024.2021077777772,2008.1924506666664,2011.0145806666665,2002.5655788888885,1996.7172308888885,1975.541341222222,1958.7232259999996,1949.2885743333331,1945.6203477777776,1933.7343477777777,1903.0069036666664,1881.1860078888885,1856.7704398888884,1842.9761013333332,1803.0246582222217,1768.0471192222221,1736.6176757777775,1696.8578965555553,1653.0529918888885,1602.4595402222221,1560.791761333333,1531.1683348888887,1501.843560111111,1487.3073323333333,1684.780124645833,2037.4561088888886,1325.1930067777776,1.0,8.0,22.0,15.0
11,1443.0056966666666,1429.1248914444443,1405.7025552222221,1385.7217745555554,1363.2916529999998,1359.0227593333332,1359.8419867777777,1365.0996635555555,1358.9484455555553,1350.7036811111109,1340.955458,1335.5233289999999,1323.1114366666666,1324.282118111111,1329.7508003333332,1337.5461288888887,1341.9863279999997,1350.8614229999998,1362.8048637777777,1365.0264349999998,1374.780436111111,1378.7876518888888,1386.8414305555555,1392.6620007777776,1412.3361272222219,1439.7286783333332,1463.9337972222222,1506.410902333333,1529.7499051111108,1563.1534559999998,1586.2398953333332,1635.758016111111,1682.6233453333332,1727.7862413333332,1768.7662215555556,1801.2356633333332,1833.862440111111,1859.8656683333331,1879.2182345555552,1891.211453,1911.778116888889,1938.9491102222219,1969.352661111111,1976.3005506666664,1973.9064398888886,1920.9600014444443,1862.036336111111,1797.5046656666664,1772.5086669999996,1750.5315619999997,1753.1991102222219,1753.9478895555553,1797.341661222222,1829.232327,1861.2206624444443,1866.4907768888888,1873.8703341111107,1871.321777333333,1871.0551079999998,1848.6797824444443,1846.942776111111,1835.7027858888887,1844.8224555555553,1851.1333551111106,1867.7833523333331,1893.9322374444441,1938.6686605555553,1975.6803252222219,2021.4391006666663,2051.692993222222,2082.6593287777773,2078.3778888888883,2055.7210286666664,2034.4251437777775,2024.416585333333,2024.4381238888886,2010.343329444444,1992.2295599999995,1972.9143337777775,1970.3677979999998,1964.8273518888886,1951.8040228888888,1922.788018111111,1906.1005587777775,1883.967773444444,1861.4671088888888,1824.0473498888887,1780.5213624444443,1744.6383599999997,1691.5370144444441,1653.896335111111,1604.7029892222222,1573.8266464444443,1542.926649222222,1514.8380941111109,1488.1253256666666,1706.5745485,2082.6593287777773,1323.1114366666666,2.0,9.0,18.0,13.5
12,1456.9273683333333,1447.3440077777777,1426.2916666666665,1398.54088,1377.9340955555554,1367.8950873333333,1370.522081111111,1366.320637888889,1357.8183185555554,1353.6812336666667,1340.1392415555554,1343.0078938888887,1333.1244439999998,1339.9409045555556,1343.7717965555555,1352.8094482222223,1355.9336478888888,1367.1838648888888,1369.622979,1372.759874111111,1364.9948729999996,1373.9699842222221,1391.3138833333333,1412.1283363333332,1429.6607934444444,1447.6227754444442,1467.135118222222,1504.4490017777775,1529.037679111111,1572.4986708888887,1607.834554111111,1660.518229333333,1699.7393393333332,1739.2457954444444,1775.2692327777777,1817.464789333333,1851.0902368888887,1885.0255667777774,1903.9515787777773,1928.2263456666665,1955.7840035555553,1982.653320444444,2002.2839763333332,1995.838216222222,1985.7912191111109,1941.3390026666661,1886.8292099999999,1817.2998859999998,1788.3012288888885,1769.3895671111109,1782.2817789999997,1781.3317736666663,1820.9825575555553,1850.2775473333331,1882.158664333333,1885.5072156666665,1885.1446667777775,1886.6479898888886,1885.254652333333,1870.7795409999999,1871.103990222222,1862.9125568888887,1871.7233479999995,1873.8493517777774,1895.5983479999998,1930.3321126666665,1974.0176595555552,2007.977444333333,2041.1502145555553,2066.716010333333,2097.6089003333327,2098.4321424444443,2078.316460555555,2044.888685444444,2028.2647841111109,2026.1481255555555,2020.8018797777772,2012.7773301111106,1995.904323888889,1988.9559055555553,1973.050469333333,1945.566352111111,1915.2379015555553,1898.1605496666664,1887.6727702222217,1869.212443111111,1837.8311225555553,1787.1789144444442,1743.6930066666666,1691.968343,1659.114339111111,1607.917453333333,1571.4181044444442,1540.9565429999998,1518.7875434444443,1487.7360026666665,1720.6417052754625,2098.4321424444443,1333.1244439999998,3.0,9.0,18.0,13.5
13,1442.4600016666666,1445.216105222222,1434.0421143333333,1398.7952203333332,1390.0602213333332,1378.4530978888888,1385.872083888889,1368.2177598888888,1358.3953314444443,1354.2760144444442,1343.343899111111,1345.2244465555555,1333.2700059999997,1336.4356962222223,1337.2005752222221,1349.514228,1361.8259818888887,1372.1733126666666,1382.3136528888888,1381.0386555555554,1376.8757729999998,1382.7314452222222,1405.3916828888887,1420.8854572222222,1433.4544541111109,1445.4104409999998,1475.389228,1505.5246717777777,1537.1047771111107,1578.8037788888887,1622.2955458888887,1669.239556333333,1713.5746528888887,1752.426446,1795.1585557777776,1833.5570067777776,1875.290120333333,1912.446899333333,1939.4284667777774,1968.424452111111,1993.8953316666666,2018.0246448888886,2033.3889841111109,2036.3572185555554,2028.6574436666663,1988.773003444444,1931.3582086666665,1866.423109333333,1837.2928874444444,1823.718004111111,1828.34512,1828.8373346666665,1855.1300048888886,1888.413764111111,1910.915771444444,1917.5593261111107,1906.2234427777776,1908.0902098888887,1907.9333225555554,1910.5662164444443,1909.5208875555552,1898.986884111111,1899.6309948888884,1911.821994444444,1940.7675511111108,1975.6728788888886,2012.0768908888886,2051.7803414444443,2081.3921172222217,2104.236789444444,2119.492703,2125.252495666666,2103.500488222222,2071.7943657777773,2044.8979085555552,2037.7777914444441,2031.6995442222217,2031.6274277777775,2016.484429111111,2001.0836724444443,1979.1419135555554,1953.4094646666663,1931.1340061111107,1918.4438748888888,1910.005764555555,1889.295220444444,1849.8325738888889,1799.625027222222,1753.7478976666664,1706.121446333333,1666.0718857777779,1625.2453342222218,1593.187554333333,1569.6501057777778,1536.1906737777776,1490.5076903333334,1740.6516016099533,2125.252495666666,1333.2700059999997,4.0,10.0,16.0,13.0
14,1475.384684333333,1479.5515544444443,1459.369222111111,1422.238444111111,1406.122328,1398.5875378888886,1401.877197222222,1383.7663167777778,1377.0436605555556,1365.0368923333333,1358.6664495555556,1353.9634466666664,1351.9702284444443,1345.4957954444444,1343.7227783333333,1353.9356553333332,1369.3064235555553,1372.4179958888888,1380.885566,1375.0925564444444,1384.4331054444442,1389.1294352222221,1421.4241266666663,1438.937784888889,1461.920003222222,1483.6355386666664,1514.23211,1531.5422228888888,1552.9109973333332,1579.1353217777778,1621.798543333333,1656.7483317777774,1705.026774222222,1744.2580025555553,1789.3629964444442,1820.4764539999999,1853.7752277777777,1878.2780083333328,1909.035902222222,1930.654663111111,1954.8772108888888,1971.210856222222,1994.347100333333,2001.5539958888885,1993.2009007777776,1955.4722358888887,1903.4289009999998,1847.666341222222,1819.6981065555556,1812.1651068888887,1818.6420085555555,1827.874227,1843.9710015555552,1867.0127631111109,1882.7389865555551,1890.7136637777776,1882.7843287777773,1875.7217745555552,1867.9833169999997,1874.5914306666664,1876.3406574444443,1868.4263235555554,1871.8855519999997,1877.7631021111108,1912.1730007777776,1936.9281007777777,1973.4582385555555,2007.5603435555554,2042.9672445555552,2070.98801,2094.9611409999998,2099.1684706666665,2083.7266845555555,2048.255561,2026.3537868888886,2022.3197836666664,2025.8837755555553,2018.7243109999997,2001.118313222222,1984.1480984444443,1979.4852295555552,1958.150553444444,1935.3274332222218,1911.9112006666662,1907.2405464444441,1888.4616701111108,1844.2224528888885,1796.513224333333,1756.9389918888887,1723.015991111111,1678.3023273333333,1641.097317111111,1604.3992105555553,1579.5831026666665,1548.6413437777778,1525.8206786666665,1733.8444407673608,2099.1684706666665,1343.7227783333333,5.0,11.0,14.0,12.5
15,1473.9893393333332,1476.0964355555554,1470.1840006666666,1439.0347765555553,1425.8947753333332,1410.391981222222,1410.536987222222,1396.7002225555555,1391.926446,1379.7038845555553,1373.4446477777778,1357.936984444444,1359.421766444444,1360.0664468888888,1366.3223197777777,1364.8903265555555,1375.2032064444443,1365.5901151111111,1379.841010333333,1373.053236222222,1400.3247884444443,1396.4549967777778,1422.910346333333,1417.2084419999999,1442.122667222222,1451.9541015555556,1488.579332222222,1507.098999111111,1530.222656333333,1550.483100111111,1580.6143256666664,1612.1884495555555,1663.2475586666665,1705.6215549999997,1749.3935411111106,1767.5944417777775,1804.0969916666666,1828.934448333333,1865.0374484444442,1877.3754475555554,1895.8007676666664,1913.892985111111,1943.262451333333,1960.8004558888888,1959.287679222222,1921.101671222222,1869.7816706666665,1821.849894333333,1798.6126573333333,1793.4342176666664,1786.5433349999998,1799.097561333333,1813.099555111111,1838.796332444444,1847.2673339999997,1856.7758925555552,1853.7826605555551,1849.0875515555554,1839.8893228888887,1845.536214222222,1845.8305527777777,1843.471218333333,1853.0945499999996,1859.4724255555554,1892.0581054444442,1911.035441111111,1954.4350178888885,1985.7863362222222,2022.4663356666663,2050.7811006666666,2077.1334498888887,2080.0772297777776,2058.967909111111,2027.921902222222,2007.5158014444442,2001.454671333333,2000.4272325555553,1990.398654444444,1982.4003227777775,1968.1823187777773,1967.9586724444441,1946.0275607777776,1929.430555555555,1909.1463216666666,1900.0973308888883,1875.2296687777775,1828.137790555555,1794.0939943333333,1753.4697808888886,1720.7187635555554,1663.3682182222221,1638.5664196666667,1601.947767333333,1586.4420978888886,1551.094116222222,1532.3673503333334,1716.9833306469907,2080.0772297777776,1357.936984444444,6.0,4.0,16.0,10.0
16,1487.7397056666666,1484.2480063333333,1475.9457737777775,1444.416219222222,1414.9264458888888,1396.8623317777776,1398.8700085555556,1402.5036756666666,1395.9586724444443,1379.0502115555555,1367.2076414444443,1357.742757,1372.7139892222222,1375.0179985555556,1379.177992,1367.735215888889,1374.7467719999997,1365.0743408888889,1370.9723443333332,1364.8506808888887,1387.369005111111,1388.5188803333333,1407.839776111111,1407.6616618888888,1430.829454222222,1445.2361109999997,1474.8922117777774,1498.7266437777776,1520.3343097777774,1541.8369817777777,1566.8107774444443,1606.7745633333332,1668.7581245555552,1728.1143392222218,1772.5271132222217,1787.7319065555553,1813.4112278888888,1836.1328939999999,1871.3902181111107,1885.9275579999999,1907.3711072222222,1921.175320111111,1952.6469998888886,1968.3473308888886,1973.8106826666665,1937.2835558888887,1890.9467909999998,1836.010118333333,1806.6525607777778,1795.8625624444442,1795.2340088888889,1808.4794652222222,1822.5385607777775,1845.2512207777775,1859.4627686666663,1868.8851047777775,1872.225545222222,1867.254991222222,1861.7422145555552,1857.968994111111,1860.0935464444444,1859.3586559999997,1884.5103215555553,1884.3855386666664,1916.1112195555554,1931.5719943333334,1980.2517767777774,2005.9486626666665,2036.7927788888887,2069.703789555555,2099.2503389999993,2105.079237222222,2086.5410157777774,2060.1584474444444,2040.9657661111107,2031.1970892222218,2032.493340333333,2014.7169053333332,2006.9565837777775,1989.3546685555552,1996.5310058888886,1980.1226534444445,1960.8498942222218,1934.8151042222219,1911.1446669999998,1890.4159886666666,1843.913886333333,1815.3979899999995,1766.7295599999998,1733.5741103333332,1668.2246772222222,1635.0359971111109,1598.0109997777777,1581.3158772222218,1562.5340983333333,1561.3789876666667,1727.0955377013888,2105.079237222222,1357.742757,7.0,1.0,12.0,6.5
17,1483.6010336666666,1480.182780111111,1482.1486546666665,1459.5567764444443,1440.1582303333332,1418.0403375555554,1413.9715575555556,1412.8728976666666,1395.2290174444443,1381.481445222222,1372.405870111111,1370.6943222222221,1383.3969997777776,1389.849121111111,1397.4986707777775,1377.316786111111,1382.3647868888888,1379.5957846666665,1393.9992268888886,1390.1154514444443,1402.9032254444444,1415.252767,1435.5767686666663,1446.2461073333332,1467.708686,1489.165568,1523.3401148888888,1543.685099222222,1556.5873208888884,1566.2938774444442,1594.1413302222218,1639.9912244444445,1712.938232444444,1772.987006333333,1826.9098987777772,1852.097575111111,1890.7750246666665,1923.4032391111107,1952.7038845555553,1966.0155571111109,1986.0912271111108,2008.4303385555554,2038.5333388888887,2052.6693387777777,2050.167236444444,2009.9915501111109,1949.860989111111,1890.4002143333328,1859.4048936666666,1850.769355,1856.6430258888888,1864.5501439999996,1876.883233111111,1895.3076714444442,1910.0897758888887,1921.7098929999997,1921.7060003333331,1925.629774222222,1922.1218939999999,1918.841010222222,1914.768229111111,1920.7512206666663,1940.7058783333332,1942.2473144444443,1963.4399819999999,1982.2580972222222,2030.729207333333,2055.932332444444,2091.483222222222,2119.4105767777774,2146.4104546666663,2142.8389079999997,2133.609226,2102.1896566666665,2088.258192333333,2066.475206111111,2074.4358995555554,2062.884033111111,2056.416137666666,2036.2183294444442,2033.5395371111108,2017.2879772222223,2000.8048908888886,1977.7049967777775,1943.5478787777774,1914.508748444444,1873.3544379999998,1846.0682237777776,1798.0033501111109,1749.730333111111,1692.641669333333,1654.398559555555,1618.393785222222,1591.257880333333,1570.4862059999998,1563.0366616666668,1766.762816696759,2146.4104546666663,1370.6943222222221,1.0,4.0,13.0,8.5
18,1497.8367106666665,1497.1262344444444,1488.8155519999998,1466.28045,1446.5553386666666,1435.3522272222222,1427.9090033333332,1418.5672335555555,1403.802802111111,1390.3882377777777,1381.6601155555554,1373.5637748888887,1390.6066623333331,1403.2128906666667,1415.2952338888886,1396.2124567777778,1398.316569111111,1400.142551111111,1410.9659965555554,1405.7241075555553,1411.7622206666665,1431.0538873333333,1453.2838812222221,1479.1841089999998,1504.3880071111112,1540.5627847777778,1563.8756645555554,1586.8128797777777,1601.6135388888886,1619.4079859999997,1649.9622124444443,1704.6138915555555,1779.0778944444442,1849.357001333333,1903.9455566666663,1944.3034533333332,1980.6434598888886,2011.3003338888886,2035.7270915555553,2048.1723089999996,2071.350667222222,2094.1456705555556,2132.524794,2144.5942384444443,2131.7596844444442,2074.3853353333334,2003.4737684444442,1947.1015487777777,1914.826443,1908.4246825555556,1919.7461481111109,1937.500705444444,1956.907796333333,1977.1849907777776,1996.7678901111108,2012.2649059999994,2011.8611381111107,2011.5723468888887,1998.1522216666663,1990.6245659999995,1981.7141113333332,1993.963338333333,2005.904880222222,2017.623562333333,2039.5925427777775,2065.592000222222,2104.257663333333,2122.293145222222,2159.7093643333333,2178.6317004444445,2196.362793,2184.159017,2176.366889222222,2153.527859222222,2138.486165333333,2118.210286333333,2122.009765666666,2111.7992351111106,2102.4712457777773,2081.762437555555,2072.7265216666665,2059.4202878888887,2035.208862222222,2010.6769883333332,1976.1847601111108,1954.9114175555553,1917.200100333333,1881.1689995555555,1832.0024548888887,1782.200887,1725.0429957777776,1676.4091118888887,1640.0722248888887,1608.5835503333333,1588.873874111111,1577.9816486666666,1814.3297348113422,2196.362793,1373.5637748888887,2.0,7.0,11.0,9.0
19,1515.2296956666664,1518.6970079999999,1503.8225505555554,1489.2091065555555,1475.1675483333331,1466.6964383333332,1448.9718831111109,1433.8213296666665,1427.2674559999998,1418.3849012222222,1409.1130101111112,1397.4452175555552,1396.7823215555554,1405.759657111111,1414.4111056666666,1409.459554111111,1412.2876654444444,1419.6079915555554,1432.256768,1433.442423444444,1433.7238633333332,1446.0955403333332,1470.047987111111,1495.4977754444444,1526.6604408888888,1560.760552222222,1589.050442222222,1605.8839926666665,1622.442993222222,1643.156209222222,1686.4649928888887,1742.442342111111,1810.3489041111109,1864.8407931111108,1914.8700085555552,1960.489122111111,2008.9389105555556,2042.101454111111,2067.532321555555,2076.8991969999997,2096.9549966666664,2119.2256944444443,2154.3488228888887,2162.346164444444,2150.963460444444,2090.100219777778,2029.0331895555553,1968.729546333333,1945.2632105555554,1934.1114501111108,1951.1708984444442,1969.8325737777773,1992.626451222222,2005.3310003333331,2013.4471164444442,2025.7205809999996,2026.5689154444442,2030.5369058888887,2007.8992241111107,2000.6873507777777,1992.1740179999997,2010.8834636666666,2014.807997111111,2025.9380154444443,2042.8607718888884,2068.0705564444443,2108.4894339999996,2131.0826958888883,2167.967041111111,2181.817464333333,2192.6323243333327,2178.938992,2164.3701986666665,2146.1196288888887,2138.316840333333,2117.203640333333,2114.2428928888885,2103.0654297777774,2101.5894368888885,2089.325425777777,2071.470865666666,2050.4638669999995,2031.5232067777774,2009.0137803333332,1987.2293294444441,1959.792209222222,1931.4846598888885,1889.9390055555555,1844.0778944444444,1796.194105333333,1747.4763183333332,1694.6638726666663,1651.8012153333332,1608.739434111111,1587.1548799999996,1579.7263183333332,1829.1836091423609,2192.6323243333327,1396.7823215555554,3.0,10.0,12.0,11.0
20,1532.227702,1527.2741293333333,1506.4006755555554,1490.436442111111,1471.5379909999997,1460.6254339999998,1448.7088893333332,1435.6462265555554,1433.8487954444442,1421.70912,1414.068562888889,1405.8071017777775,1407.9217664444443,1414.545315111111,1419.865980333333,1419.5857612222221,1422.1782091111108,1423.1114365555554,1427.4644366666666,1426.9607609999998,1430.6599798888888,1434.1591118888887,1460.9376627777776,1484.7779946666665,1520.5004203333333,1544.8026528888886,1574.896769222222,1595.1345486666662,1627.8827718888888,1658.7744412222219,1697.3437772222221,1745.781006,1806.3009983333332,1874.5793319999998,1918.9846595555555,1962.7268877777776,1997.0028888888887,2035.125651111111,2066.300740666666,2088.3268501111106,2107.6292046666667,2119.967014,2149.585368,2162.0410428888886,2158.136013555555,2100.7384304444445,2040.534193222222,1986.0033228888888,1962.4514294444443,1946.545993333333,1957.9154323333332,1975.2158881111109,2011.4162189999997,2029.161214222222,2041.2004395555555,2038.745334222222,2035.1310085555551,2034.2551133333332,2025.4045545555555,2019.9271239999998,2020.1105685555553,2027.7856716666665,2034.1907552222224,2049.343560111111,2069.659003333333,2097.6224636666666,2128.0483533333327,2159.0872666666664,2185.1283908888886,2206.0636936666665,2208.8595649999997,2207.2032334444443,2179.560682555555,2163.9655489999996,2142.1843261111107,2127.971543888889,2116.781792555555,2107.8649904444437,2098.996229555555,2082.828789666666,2063.9164495555556,2042.8448893333332,2028.9533283333333,2008.137234111111,1995.45067,1976.809665333333,1941.2119955555554,1893.4232314444444,1842.1927898888887,1805.4002279999997,1759.8995497777773,1704.372979111111,1662.6647678888887,1628.947659,1610.6626654444442,1592.6066486666664,1836.5383271111114,2208.8595649999997,1405.8071017777775,4.0,5.0,14.0,9.5
21,1555.3600259999998,1542.145467111111,1515.6957872222222,1501.7826604444444,1479.1497666666664,1463.9588757777776,1451.3931069999999,1444.3386635555553,1441.898573,1429.6434461111112,1426.3897841111109,1424.8486599999999,1421.2745633333332,1416.5439995555553,1416.1889918888887,1416.977322,1420.115763222222,1414.600667222222,1414.4566648888888,1418.6804333333332,1430.2253145555553,1440.0148925555554,1461.7651232222222,1477.9500054444443,1511.3884276666665,1533.8228758888886,1569.2419975555554,1574.0795627777775,1603.6288927777778,1632.8324517777776,1675.8392198888887,1715.9891086666667,1770.3578831111108,1834.9472248888887,1874.728000111111,1911.5506725555554,1938.4083386666664,1975.5408935555554,2000.348090333333,2026.1639811111108,2046.7923176666666,2072.735907666666,2100.5421414444445,2117.337036111111,2120.0997856666663,2080.720540222222,2031.3664278888887,1967.5564371111109,1938.2035454444442,1916.5077718888888,1925.761203333333,1935.567220111111,1962.3698729999996,1973.183322444444,1988.7935384444443,1988.1725396666666,1989.0916613333334,1977.0251057777775,1973.9162325555553,1970.0525715555555,1981.405124111111,1981.3081053333333,1989.622192222222,1996.6996527777774,2016.464111333333,2037.6058893333334,2073.7536621111108,2114.02535,2140.338162,2164.903483222222,2168.665229111111,2177.7898763333333,2147.811442111111,2131.494547444444,2110.4841307777774,2102.611016,2091.7595893333328,2081.1662327777776,2071.253567333333,2059.4006891111108,2048.185791,2031.3743489999997,2017.8821207777776,1998.1271295555553,1982.3845623333332,1960.034668111111,1925.8814426666668,1878.7435709999995,1836.7269016666664,1797.6347928888888,1769.5582276666664,1717.972439333333,1677.0696615555553,1631.2875434444443,1611.4043239999996,1602.5616453333332,1814.3276310624997,2177.7898763333333,1414.4566648888888,5.0,6.0,13.0,9.5
22,1561.4266763333333,1543.9703504444444,1524.0271267777775,1503.7534449999998,1476.957438111111,1456.4249808888887,1450.524658111111,1442.8986679999998,1427.4529078888888,1417.3040093333334,1414.4340142222222,1417.0429009999998,1417.9902479999998,1421.5420057777776,1419.7746717777777,1415.399780222222,1408.841566222222,1406.1905652222222,1400.302110333333,1405.3772106666665,1415.0056558888887,1431.988783111111,1449.6717936666664,1474.0502251111109,1498.9856498888887,1516.4213188888887,1536.3661159999997,1544.2687988888886,1569.2648926666666,1601.490899111111,1631.8703343333332,1663.8004557777776,1703.499660888889,1770.4495577777775,1812.1495496666666,1851.3542208888887,1866.2950982222221,1898.518880333333,1919.2324219999998,1947.5378825555554,1978.083333333333,2016.3683539999997,2050.053914444444,2074.6297878888886,2071.289225333333,2039.1567653333332,1982.8110079999997,1933.3347845555554,1907.2535536666664,1890.039225333333,1892.0971001111106,1896.9993354444441,1918.3979898888886,1928.880208333333,1943.362101222222,1944.9886474444443,1939.0374348888886,1920.9233126666663,1915.382324222222,1913.5038926666664,1927.542887222222,1921.467990222222,1928.691867222222,1935.0978868888885,1956.3440078888887,1982.8572322222221,2016.0926785555553,2058.539252444444,2089.5987006666664,2126.7783609999997,2148.037787444444,2157.614339111111,2132.225803,2110.8565809999996,2089.2689344444443,2085.967027333333,2075.354790555555,2072.611667222222,2053.774997333333,2038.7414551111108,2023.6857775555552,2013.6158855555552,1998.7847629999999,1977.3672146666665,1959.403320333333,1942.1114366666666,1907.4919976666665,1859.039781444444,1812.3302409999997,1769.1352404444442,1735.6941325555551,1692.8223334444442,1655.8815511111109,1624.451104111111,1600.086222333333,1581.9136553333333,1783.8721743009257,2157.614339111111,1400.302110333333,6.0,6.0,12.0,9.0
23,1525.934326,1521.9332409999997,1517.741794111111,1500.821777222222,1479.030653222222,1450.603095111111,1436.379218222222,1427.6410047777777,1416.9786784444443,1410.250895222222,1401.7995605555554,1400.6473388888887,1403.646674333333,1408.9377848888887,1409.899902333333,1400.9046765555554,1396.5834553333332,1395.6273328888888,1396.302436,1402.1846516666665,1408.240654888889,1425.5464409999997,1439.427002,1467.8612195555552,1500.4793293333332,1523.196221222222,1537.4196777777775,1538.333455444444,1557.2553304444443,1585.2206624444443,1618.6778836666665,1664.397230333333,1711.5894503333334,1774.7738985555552,1817.8164468888885,1863.9798991111109,1892.0673422222221,1924.553575444444,1949.090115111111,1974.951565222222,2014.3632269999996,2057.6156955555552,2091.1629096666666,2105.451782222222,2102.3434245555554,2072.6229789999998,2022.0949978888889,1955.0942247777775,1916.955892111111,1896.6371122222222,1904.420993444444,1913.7223307777776,1920.8957655555555,1929.7050916666665,1936.3325466666665,1951.634318,1951.4848768888887,1943.096761111111,1925.7413194444441,1916.4521213333333,1922.493340333333,1934.1125758888886,1939.2276746666666,1948.7357856666663,1954.6715496666664,1985.4715577777777,2014.3130968888886,2057.929796111111,2093.8575711111107,2133.9398193333327,2152.075222333333,2154.106662222222,2137.5547688888887,2119.714789555555,2106.896674333333,2097.569457888889,2087.0346678888886,2079.847669666666,2066.9281005555554,2060.128011,2043.757799,2031.7229139999997,2014.6281061111108,1988.8475477777777,1967.9407687777775,1939.3017848888887,1912.5844591111108,1868.6065674444442,1828.6022407777775,1784.0323486666666,1733.5418023333332,1696.1633435555555,1647.2271185555553,1622.8170029999997,1592.3474527777776,1584.98999,1788.6486906898147,2154.106662222222,1395.6273328888888,7.0,5.0,12.0,8.5
24,1538.7646483333333,1520.8686658888887,1511.2856716666665,1489.0306667777777,1477.2887776666666,1448.1826714444442,1443.4985623333332,1432.0128988888887,1420.2375625555555,1402.123453888889,1389.3510064444445,1390.6900092222222,1393.4407823333331,1401.1131048888888,1405.9636636666664,1408.4134384444442,1401.2364502222222,1403.965766111111,1405.9616564444443,1405.4239908888887,1398.1852214444443,1407.3974474444444,1433.6269938888888,1475.9849988888889,1511.9248859999998,1538.3927815555555,1551.670003333333,1567.8947754444443,1590.0236545555554,1612.0755479999998,1644.1655545555554,1695.0590142222218,1758.2881128888885,1827.2807751111106,1875.1808808888886,1921.6585557777776,1951.0043403333332,1986.2391087777778,2017.3166504444443,2039.0047607777776,2070.116102444444,2098.8829075555554,2131.016113333333,2138.0836588888887,2136.3438721111106,2093.931776333333,2044.4306777777774,1971.665446111111,1940.7687718888888,1919.2573243333331,1927.1654324444444,1935.3759901111112,1944.074544222222,1963.877536333333,1966.7466634444443,1982.9486626666667,1974.1478814444442,1974.2097575555554,1951.188639333333,1940.768446111111,1936.500569555555,1951.9382594444442,1958.5765787777775,1971.9211289999996,1977.959106555555,2014.0144449999998,2037.7501085555555,2081.987345333333,2115.3091226666666,2168.1133489999997,2191.8826767777778,2192.7644584444442,2175.398112,2152.7550185555556,2141.29834,2133.0821397777772,2124.8052436666667,2117.4453532222224,2104.755886555555,2099.2180989999997,2081.008328,2063.761895111111,2046.1556667777777,2020.2086724444443,1999.503445111111,1975.5181206666664,1948.4594591111108,1907.774129333333,1856.3084718888886,1815.349243333333,1745.1469185555554,1701.7068955555555,1640.9472248888887,1624.4993353333332,1590.123562222222,1571.1463213333332,1810.7429244629627,2192.7644584444442,1389.3510064444445,1.0,4.0,13.0,8.5
